edbi,6759,60
ehda,6767,68
eeji,6773,74
egjg,6785,86
efdi,6797,98
egbf,6816,17
ehed,6826,27
ebea,6834,35
ejed,6837,38
edbc,6844,45
edjg,6855,56
ehai,6882,83
ecig,6884,85
eiee,6884,85
ebhc,6886,87
edfd,6886,87
ejej,6891,92
ebhg,6894,95
effb,6906,7
eahg,6908,9
efec,6946,47
egde,6972,73
ebfi,6976,77
edja,6988,89
ecda,6992,93
egeb,6992,93
efgj,7018,19
ebhd,7022,23
efba,7027,28
echj,7029,30
eidj,7030,31
eeii,7041,42
eegh,7056,57
eeha,7070,71
each,7104,5
ecfc,7114,15
ejcb,7115,16
egji,7161,62
efff,7165,66
eeij,7176,77
ejae,7176,77
ejab,7181,82
eigb,7182,83
eaca,7184,85
eage,7185,86
efhc,7195,96
ecgi,7197,98
ehjj,7241,42
efgh,7250,51
ebag,7272,73
edgc,7281,82
ecga,7293,94
eacd,7295,96
eihf,7310,11
eejj,7314,15
efee,7317,18
eafg,7329,30
ebbf,7358,59
ejch,7366,67
eegc,7378,79
ehjh,7386,87
ejhh,7388,89
egdi,7404,5
eibg,7404,5
eabf,7419,20
ebda,7422,23
ebdd,7423,24
edii,7425,26
efjc,7438,39
ehjf,7444,45
edjb,7448,49
edbg,7455,56
eedi,7459,60
ehja,7494,95
edad,7496,97
eahf,7500,1
eddd,7505,6
eghf,7512,13
eijd,7540,41
edfc,7548,49
ebeh,7554,55
efcf,7574,75
eghe,7575,76
eccd,7588,89
eifj,7592,93
echf,7609,10
eagd,7634,35
egai,7638,39
efij,7641,42
ebdg,7642,43
ejfj,7645,46
ebhb,7654,55
efdj,7663,64
ehig,7672,73
eiah,7676,77
efia,7678,79
eeeg,7727,28
ecbc,7732,33
ehdh,7740,41
ebhj,7744,45
egbc,7747,48
egca,7779,80
eied,7795,96
edcg,7809,10
efei,7813,14
egea,7813,14
efig,7817,18
efdd,7831,32
edbf,7846,47
ecab,7847,48
ejjf,7848,49
eggi,7849,50
efac,7858,59
ecbf,7860,61
edce,7863,64
edee,7885,86
eigh,7886,87
eada,7887,88
eidd,7892,93
ecfg,7911,12
eibh,7917,18
eihi,7951,52
egfg,7977,78
edbh,7988,89
egjd,7988,89
ejaa,7995,96
ejee,7999,100
edcd,8004,5
egcj,8008,9
eedb,8016,17
eiid,8017,18
ehgb,8022,23
eijf,8026,27
edfa,8027,28
effh,8032,33
edjf,8039,40
efai,8041,42
ecgf,8056,57
egee,8113,14
ecah,8115,16
eafh,8123,24
eejh,8134,35
ebec,8136,37
edbb,8136,37
ehgh,8137,38
eiac,8139,40
egae,8147,48
ejjc,8154,55
edhc,8159,60
eiga,8164,65
ebge,8173,74
ebdc,8185,86
ebig,8190,91
ejih,8193,94
eibf,8204,5
eaif,8210,11
eieb,8250,51
eigi,8257,58
efhj,8275,76
ejfe,8279,80
edea,8298,99
edge,8306,7
ebcb,8324,25
efhb,8334,35
ecja,8337,38
ehih,8345,46
ebbg,8362,63
egdj,8384,85
ehbf,8396,97
ejad,8420,21
ehia,8421,22
eeah,8433,34
eddj,8443,44
edih,8460,61
ejgd,8467,68
edib,8468,69
ecgd,8484,85
ebic,8492,93
egce,8502,3
eadf,8507,8
eiba,8523,24
eghd,8534,35
ehid,8549,50
eeae,8556,57
eiaf,8567,68
ehbd,8570,71
ecif,8577,78
eicj,8581,82
eidc,8585,86
ebfa,8602,3
egah,8609,10
ejjh,8616,17
egej,8625,26
eefb,8630,31
edai,8633,34
eibd,8634,35
eggg,8651,52
effa,8655,56
ebed,8677,78
eaia,8693,94
egeg,8729,30
eagc,8730,31
ejfi,8732,33
ebba,8733,34
ebdb,8774,75
eheb,8792,93
ebff,8795,96
egdf,8795,96
eggf,8797,98
eche,8800,1
eigf,8818,19
ejgf,8822,23
ebce,8823,24
ebfd,8838,39
eecb,8843,44
eagf,8858,59
efae,8863,64
egac,8873,74
ejbd,8881,82
edfe,8887,88
eecg,8897,98
eiej,8900,1
ecih,8913,14
ehij,8927,28
edij,8931,32
efbe,8950,51
eehh,8955,56
ecib,8956,57
eeef,8958,59
ebji,8961,62
ecca,8967,68
eehf,8973,74
efib,8985,86
ejfh,8988,89
ehce,8994,95
ehad,8998,99
ecic,9009,10
ecaf,9019,20
eedf,9026,27
eaac,9031,32
ebeb,9039,40
ehec,9040,41
egdh,9052,53
efcg,9069,70
efie,9069,70
ebci,9078,79
efaf,9086,87
efca,9092,93
ejhf,9094,95
ecbj,9111,12
eaaf,9115,16
ehff,9123,24
echb,9132,33
edic,9136,37
ecjc,9145,46
ehfj,9149,50
eajb,9188,89
efbj,9190,91
ebee,9191,92
efah,9193,94
eaih,9197,98
efag,9207,8
egga,9208,9
ecef,9211,12
eahj,9219,20
eeeh,9225,26
eajj,9242,43
edgd,9255,56
ebif,9266,67
ejfa,9268,69
ehhi,9272,73
efbb,9283,84
ejba,9293,94
eifc,9295,96
eidf,9347,48
eigc,9383,84
eifg,9392,93
ehcd,9397,98
eghc,9399,100
ejeh,9404,5
egdb,9405,6
eejg,9411,12
eiij,9417,18
ecfj,9423,24
edid,9423,24
eegf,9426,27
eidh,9439,40
eegj,9448,49
ejhe,9455,56
eece,9464,65
efeh,9465,66
eafb,9495,96
ebab,9495,96
egda,9497,98
eejb,9534,35
eefa,9554,55
ecfe,9568,69
eagh,9570,71
eaeg,9583,84
eiic,9588,89
eeih,9597,98
ejdj,9624,25
eeid,9667,68
eced,9668,69
eafi,9676,77
ejge,9694,95
ebaa,9696,97
eeai,9709,10
ejic,9713,14
egfj,9715,16
egig,9717,18
egeh,9730,31
edjc,9732,33
edej,9747,48
eceh,9766,67
edae,9768,69
ehdd,9769,70
ejah,9790,91
efgb,9797,98
ehef,9804,5
effi,9824,25
edjj,9851,52
eggd,9856,57
ejcf,9859,60
ejjd,9862,63
eafj,9867,68
ebef,9872,73
edhg,9877,78
eagi,9885,86
eiib,9889,90
eaeh,9890,91
egbi,9896,97
ejbc,9923,24
egab,9935,36
ecbg,9970,71
ebfc,9972,73
ehcj,9976,77
ebhi,9984,85
ecac,9984,85
eejd,9985,86
egcb,9990,91
fdcf,2,3
fjjf,6,7
fjgh,9,10
feac,19,20
fahh,32,33
ffdi,75,76
fafg,88,89
fbhb,93,94
fchg,93,94
fhjj,103,4
fiif,128,29
fbbd,137,38
fjed,146,47
fdcb,192,93
fgff,193,94
fjje,205,6
fccd,207,8
fhfe,209,10
fafd,228,29
ficb,254,55
fdch,266,67
fggb,276,77
fjej,277,78
fich,320,21
facg,321,22
fici,327,28
fcaa,328,29
fdbb,328,29
fihj,332,33
fhbi,340,41
feda,344,45
ffdj,344,45
fhdi,355,56
fibg,356,57
fedd,363,64
fagh,369,70
ffgf,396,97
feih,405,6
ffaa,427,28
fhfj,433,34
faed,436,37
fbfa,438,39
fbje,444,45
fijf,459,60
fcfg,468,69
ffab,476,77
fdbf,486,87
fhbf,515,16
fbja,521,22
fgeb,523,24
fjbi,525,26
fchf,533,34
fhfi,541,42
fghe,546,47
fffb,585,86
fdeh,591,92
faaa,592,93
fhga,595,96
fdhh,598,99
fbii,608,9
fgah,614,15
fiec,628,29
fhbg,644,45
ficg,658,59
ffbh,660,61
fcje,667,68
fhja,676,77
fajj,680,81
fcfd,691,92
fegd,694,95
fhjb,703,4
fbec,708,9
feie,709,10
ffig,714,15
feba,715,16
fbjc,736,37
fhhe,752,53
fhda,762,63
fecf,764,65
feeh,769,70
fiha,785,86
fche,806,7
figh,810,11
fgcf,817,18
fcji,825,26
fedc,828,29
feij,831,32
fcii,836,37
fgbc,855,56
fdib,873,74
fjah,882,83
ffhj,890,91
ffif,893,94
fdab,894,95
fafe,913,14
fhhf,940,41
fcjg,955,56
fgfa,959,60
fcba,986,87
fgdh,1006,7
fhgd,1016,17
ficj,1030,31
fehf,1033,34
fbee,1048,49
fcfc,1069,70
fbhi,1077,78
fejb,1087,88
ffje,1097,98
fegb,1101,2
fgia,1103,4
ffcc,1105,6
fjdj,1110,11
fjha,1119,20
fbgd,1121,22
faic,1126,27
fiid,1129,30
fbhh,1139,40
fhff,1159,60
ficc,1167,68
fahi,1171,72
fifj,1175,76
fahc,1176,77
fcdi,1184,85
fedg,1214,15
fjba,1215,16
feii,1221,22
fhad,1241,42
fdgc,1245,46
fdde,1251,52
fifi,1252,53
fhbe,1266,67
fafj,1268,69
fjdd,1280,81
fcej,1293,94
fhgb,1304,5
fcda,1315,16
ffeh,1328,29
ffdb,1332,33
fffa,1346,47
fbij,1352,53
fdif,1360,61
fgjj,1380,81
fibh,1380,81
fhai,1384,85
fage,1388,89
fhba,1412,13
febf,1419,20
fbge,1428,29
faia,1430,31
fcjb,1439,40
fgda,1444,45
feai,1449,50
fdjh,1450,51
fege,1465,66
fdfd,1468,69
fgaa,1474,75
fbbf,1483,84
fhfg,1492,93
fdbj,1543,44
feea,1545,46
ffjb,1547,48
fagb,1571,72
fhae,1579,80
fdaf,1584,85
fjfe,1597,98
fdgj,1601,2
face,1630,31
ffeg,1635,36
fffh,1646,47
fejh,1665,66
fifc,1673,74
fide,1688,89
fffg,1691,92
feha,1695,96
fijd,1707,8
fhje,1719,20
ffhc,1742,43
ffff,1743,44
fibd,1760,61
fhcc,1766,67
fcbh,1767,68
fheb,1768,69
fadb,1772,73
fbbe,1781,82
feje,1782,83
fidi,1784,85
fdhf,1796,97
fgha,1798,99
fbfc,1812,13
fhaj,1833,34
fgjd,1842,43
fegf,1869,70
fjeh,1877,78
fcea,1898,99
fbig,1908,9
fejc,1932,33
fhed,1948,49
fdfj,1962,63
fehj,1965,66
faih,1968,69
fdad,1968,69
fiei,1974,75
faaj,1983,84
fded,1984,85
faae,1990,91
fjac,1994,95
faab,1996,97
fjig,2003,4
fihg,2006,7
feae,2009,10
fhic,2034,35
fidd,2034,35
fceg,2038,39
faif,2040,41
fgdf,2052,53
fiig,2061,62
fjgg,2081,82
ffbb,2096,97
ffie,2103,4
fhaf,2111,12
ffed,2119,20
fdfa,2134,35
feid,2138,39
fceb,2170,71
fddf,2173,74
fgea,2209,10
fahg,2212,13
ffcg,2229,30
fidh,2232,33
fgcj,2240,41
fjbd,2266,67
fdbd,2278,79
fhab,2282,83
fhjc,2316,17
fhfb,2324,25
feca,2356,57
fbga,2362,63
fecj,2372,73
fgeg,2374,75
fdhi,2387,88
fica,2393,94
fdia,2420,21
fjcj,2428,29
ffbg,2445,46
fffd,2451,52
ffbc,2454,55
fheg,2463,64
fdeg,2470,71
facd,2473,74
fhbj,2476,77
fgfi,2480,81
fhbb,2487,88
fdgf,2496,97
fdag,2501,2
fcih,2513,14
fgce,2516,17
fjae,2524,25
ffii,2539,40
ffce,2543,44
faga,2546,47
feei,2547,48
fihe,2549,50
fiii,2566,67
fefd,2579,80
fegc,2584,85
fhci,2589,90
fdgi,2600,1
fadg,2629,30
fhjd,2652,53
fjii,2652,53
fedj,2664,65
fgdi,2666,67
fegh,2679,80
fgbe,2683,84
fahj,2686,87
fgje,2687,88
fhgi,2689,90
ffai,2700,1
faec,2716,17
fbei,2719,20
fbcg,2730,31
fefc,2742,43
fbfh,2745,46
fecb,2766,67
fhde,2784,85
fbab,2789,90
fhej,2804,5
fiae,2824,25
fajh,2827,28
fadi,2834,35
fedf,2837,38
fjde,2847,48
fffc,2848,49
febj,2854,55
fdbh,2866,67
ffeb,2868,69
fcgd,2876,77
ffcf,2887,88
fjci,2892,93
fjfc,2897,98
fcbi,2903,4
fbch,2907,8
fice,2907,8
fede,2933,34
fcce,2940,41
fdba,2942,43
fhbh,2943,44
fghd,2945,46
fgbf,2958,59
fdce,2959,60
fbjb,2971,72
fdcc,2982,83
fcic,2984,85
fdbi,2999,100
fbaf,3019,20
fhch,3030,31
fbgb,3032,33
fagc,3040,41
feia,3043,44
fdig,3055,56
fged,3064,65
fffe,3065,66
fehg,3066,67
fgbi,3104,5
fcca,3119,20
fced,3122,23
fbjd,3164,65
fjdh,3191,92
ffgd,3198,99
feic,3221,22
fabi,3225,26
fdjc,3244,45
fiad,3251,52
ffaf,3281,82
fibc,3288,89
ffea,3313,14
fefg,3343,44
faac,3356,57
fgcc,3368,69
fjjg,3370,71
fiba,3373,74
fdjb,3397,98
fbdb,3405,6
ffjg,3419,20
fccf,3424,25
fcaf,3437,38
fdaj,3439,40
fggc,3454,55
fadd,3465,66
fcbe,3507,8
fega,3514,15
fbdj,3523,24
ffij,3529,30
fegg,3531,32
fjhc,3539,40
fdhd,3553,54
fbjg,3554,55
fbda,3588,89
fbfg,3590,91
fjfb,3602,3
feej,3624,25
ffha,3625,26
fhge,3632,33
fcbj,3657,58
fbfe,3663,64
ffbj,3666,67
fjch,3688,89
fjfj,3691,92
fjcc,3700,1
fgbb,3712,13
fcha,3717,18
fiie,3720,21
fehe,3730,31
fhhi,3736,37
fejj,3739,40
fddh,3752,53
fhii,3756,57
fada,3757,58
fbcf,3765,66
ffih,3794,95
fbfb,3803,4
fihc,3829,30
fgef,3830,31
febb,3869,70
fdjj,3875,76
faah,3888,89
fhih,3891,92
fhha,3895,96
ffgc,3928,29
fgai,3942,43
fbgg,3992,93
fjag,3992,93
fgfe,3994,95
fcff,4010,11
fhji,4020,21
fhbd,4031,32
fjie,4036,37
fbgf,4037,38
fbhj,4044,45
fijc,4045,46
fceh,4053,54
fcjf,4054,55
fbji,4063,64
fcfa,4063,64
fhdc,4069,70
fabd,4070,71
ffjf,4087,88
fbhc,4099,100
fibj,4112,13
fhig,4119,20
faei,4121,22
fdef,4127,28
fafa,4129,30
fgji,4132,33
fcjh,4137,38
fdci,4139,40
fgij,4157,58
ffdc,4190,91
fiag,4191,92
fcci,4212,13
ffbe,4234,35
fief,4241,42
fcdf,4242,43
fcga,4251,52
fjea,4261,62
fiaj,4280,81
fibb,4301,2
ffaj,4324,25
fgfd,4327,28
fjce,4328,29
fdbg,4354,55
fifb,4367,68
fihi,4373,74
figb,4380,81
fcge,4400,1
fefi,4405,6
fdac,4426,27
fcad,4427,28
fgcd,4433,34
fgjc,4433,34
fbjh,4436,37
fgdg,4436,37
fdji,4438,39
fjfg,4447,48
fhcf,4453,54
fgde,4460,61
ffah,4475,76
fhhg,4486,87
fifg,4495,96
feaf,4499,100
ffhg,4500,1
fbbj,4508,9
fbdh,4525,26
fcdb,4540,41
fcgf,4540,41
fjaf,4544,45
ffci,4553,54
fbeb,4559,60
fgac,4559,60
fiih,4568,69
fcai,4576,77
fiff,4580,81
fchi,4586,87
faid,4596,97
fdij,4646,47
fcgj,4654,55
fhij,4660,61
fdhj,4674,75
fcfj,4680,81
fjhj,4698,99
fiic,4699,100
ficd,4709,10
fjaj,4717,18
fgdj,4730,31
fbca,4731,32
fhjh,4737,38
fjab,4759,60
fhgf,4761,62
fdgd,4763,64
fefh,4790,91
fgec,4795,96
faff,4796,97
fije,4800,1
ffjc,4803,4
fbac,4808,9
faci,4828,29
fdja,4830,31
feef,4837,38
fgaj,4851,52
fjcf,4852,53
fcbc,4872,73
fgcg,4872,73
fcdh,4894,95
fefb,4904,5
fbgi,4914,15
ffgb,4922,23
fdjg,4923,24
ffcb,4940,41
fcef,4942,43
fhcg,4950,51
fahd,4971,72
fbhg,4973,74
fdff,4973,74
fdfb,4990,91
fghc,4990,91
fabf,5032,33
faej,5046,47
ffae,5057,58
fiej,5066,67
fcec,5082,83
fcfh,5112,13
fajc,5129,30
fcij,5130,31
ffad,5135,36
fhhc,5141,42
fgfg,5145,46
fbhf,5147,48
fieb,5158,59
fhfh,5160,61
fhdb,5191,92
fece,5193,94
fhac,5213,14
fdcj,5234,35
fdfi,5239,40
fifd,5257,58
fggi,5272,73
faea,5278,79
fidc,5297,98
faib,5300,1
fgig,5324,25
fjef,5370,71
fbid,5371,72
fjgj,5378,79
facb,5416,17
fife,5428,29
fhcj,5435,36
fggg,5448,49
faeg,5468,69
fdej,5469,70
fgbj,5469,70
fgej,5478,79
fgii,5479,80
fieg,5488,89
ffhh,5509,10
faie,5528,29
fjia,5528,29
fadj,5533,34
fbgh,5547,48
fiai,5578,79
fecd,5601,2
fcae,5617,18
fhgc,5624,25
fhdf,5649,50
fdfc,5662,63
fgbd,5685,86
fcie,5693,94
fddg,5722,23
fcif,5724,25
ffgi,5737,38
fija,5743,44
fhee,5799,100
fjjc,5821,22
fhdj,5823,24
fjdg,5824,25
fhbc,5834,35
fgcb,5846,47
fjbe,5870,71
faha,5902,3
fhef,5929,30
fgch,5935,36
fhjf,5948,49
fjdb,5955,56
fhdd,5976,77
faii,5979,80
fdjf,5980,81
fgdd,6003,4
fiaf,6010,11
ffbd,6014,15
fdic,6016,17
fcdg,6018,19
fjgd,6018,19
faeh,6029,30
fijb,6035,36
fedh,6045,46
fhie,6047,48
fbej,6068,69
fdjd,6075,76
fifh,6086,87
fgjg,6108,9
fgae,6114,15
ffcd,6127,28
fddc,6128,29
fbhd,6131,32
fdah,6139,40
fdhb,6143,44
fagi,6145,46
ffag,6169,70
fcfb,6181,82
fgee,6208,9
fcdd,6229,30
fdee,6236,37
fffj,6244,45
ffjh,6248,49
fjif,6249,50
fhaa,6250,51
fecc,6251,52
fbeg,6264,65
fgic,6267,68
fjcb,6268,69
fgge,6279,80
fbgc,6291,92
fbah,6325,26
feee,6325,26
fjji,6367,68
febc,6373,74
fdge,6384,85
fcfe,6388,89
ffei,6390,91
ffja,6390,91
fihb,6397,98
fjfh,6403,4
fcjd,6414,15
fige,6414,15
feig,6426,27
feif,6430,31
ffba,6441,42
fheh,6444,45
fffi,6463,64
ffde,6468,69
fech,6469,70
fcch,6494,95
fiea,6512,13
fdih,6516,17
fajf,6517,18
fbdf,6519,20
feec,6533,34
fbfj,6534,35
fbff,6536,37
fgag,6546,47
faai,6552,53
fjgb,6552,53
fgbg,6578,79
fbci,6592,93
fhid,6608,9
fgif,6613,14
fccc,6628,29
fhgg,6665,66
fach,6666,67
ffjd,6670,71
fjhf,6670,71
fghi,6689,90
fcbg,6697,98
fghj,6706,7
fcei,6709,10
fjaa,6711,12
febd,6731,32
fcjj,6741,42
feag,6760,61
fcgh,6770,71
fghg,6775,76
fida,6775,76
fbag,6779,80
fjee,6779,80
fchj,6803,4
fbaa,6812,13
fafc,6814,15
fchc,6824,25
fcia,6842,43
fcfi,6856,57
fefe,6857,58
fabh,6880,81
faji,6887,88
figg,6887,88
fjad,6892,93
fiee,6918,19
fhce,6922,23
ffgh,6928,29
fdgg,6937,38
fcah,6942,43
fadh,6943,44
fjdi,6945,46
fcdj,6946,47
fadc,6955,56
fjhd,6970,71
ffhf,6977,78
fdei,6993,94
fcaj,7004,5
fdda,7007,8
fhgj,7021,22
fhfd,7038,39
fggd,7044,45
fdfh,7049,50
fgci,7065,66
fgjf,7065,66
fggh,7067,68
fihf,7099,100
fhca,7100,1
figa,7116,17
fcgg,7118,19
faag,7132,33
fdai,7133,34
fabb,7183,84
fbbb,7185,86
fjdc,7187,88
faeb,7191,92
fdea,7191,92
fcja,7193,94
faij,7206,7
fbia,7207,8
fjff,7225,26
faef,7241,42
fibe,7261,62
fjfi,7266,67
fieh,7274,75
fiah,7311,12
fgab,7345,46
fcee,7356,57
ffcj,7362,63
ffji,7368,69
fhjg,7413,14
fgga,7459,60
fghb,7481,82
ffhe,7522,23
fbbh,7525,26
fghf,7551,52
fafh,7587,88
fjca,7597,98
fejd,7603,4
fdeb,7606,7
faee,7613,14
fiji,7622,23
fagj,7633,34
fbih,7634,35
ffdg,7644,45
fgib,7649,50
fdcd,7650,51
figf,7653,54
fdha,7665,66
fjbj,7665,66
fgfc,7676,77
fdhg,7680,81
fchb,7684,85
fbie,7692,93
febh,7710,11
fifa,7738,39
fbde,7746,47
fbae,7760,61
fihd,7765,66
fbdg,7767,68
fahb,7775,76
fddd,7785,86
fafi,7814,15
fdfg,7822,23
ffic,7828,29
fjge,7832,33
fjjb,7835,36
ffca,7843,44
fbic,7847,48
fgba,7857,58
fbif,7863,64
fbib,7868,69
fhfc,7884,85
fhcd,7885,86
ffej,7908,9
fcid,7912,13
fggf,7914,15
fegi,7915,16
fiab,7915,16
feed,7918,19
fhdh,7928,29
fjbh,7931,32
fecg,7933,34
febi,7935,36
feff,7936,37
fbaj,7950,51
faca,7967,68
fedb,7970,71
fbad,7989,90
fjcd,7994,95
fdca,7996,97
faba,8005,6
ffdd,8010,11
faje,8027,28
fihh,8037,38
faad,8038,39
fijh,8039,40
fidg,8044,45
fdcg,8057,58
fhgh,8071,72
fdid,8082,83
fhdg,8087,88
fjib,8090,91
febg,8092,93
fabj,8100,1
fiaa,8110,11
fjjj,8111,12
fggj,8115,16
fidf,8121,22
fdhe,8128,29
feib,8130,31
fgjh,8135,36
fcbb,8136,37
fehi,8155,56
fjeb,8160,61
fdje,8161,62
fcgb,8171,72
fjjd,8172,73
fabe,8173,74
fajg,8183,84
fahe,8211,12
fehd,8229,30
fdbe,8240,41
fefj,8262,63
fcig,8274,75
fjic,8300,1
febe,8303,4
ffhi,8305,6
fhec,8310,11
fddi,8312,13
fgie,8328,29
fhah,8354,55
fehc,8356,57
ffch,8367,68
fbce,8372,73
fgja,8388,89
fjbb,8389,90
fjgi,8389,90
fbdd,8396,97
fdii,8410,11
fabg,8415,16
fjid,8426,27
fbed,8429,30
fgaf,8433,34
fidb,8437,38
fafb,8440,41
fdbc,8441,42
fagg,8447,48
fjcg,8454,55
feab,8456,57
fdgh,8458,59
ffda,8459,60
fiib,8463,64
fbjj,8468,69
fjih,8483,84
fbjf,8516,17
fbhe,8523,24
fajb,8525,26
fjja,8526,27
fbbg,8529,30
fgdb,8539,40
fjhi,8547,48
fhhd,8557,58
fcac,8562,63
fgfj,8562,63
feci,8566,67
fhif,8596,97
fdgb,8598,99
facj,8607,8
fead,8611,12
fcdc,8625,26
fdga,8635,36
fjjh,8638,39
fcib,8649,50
feja,8667,68
figj,8671,72
fjhg,8692,93
fdie,8694,95
fccg,8723,24
fhia,8723,24
fhcb,8728,29
fjbg,8746,47
fbdc,8758,59
fegj,8762,63
figd,8765,66
ffhd,8769,70
fgid,8779,80
feji,8781,82
fahf,8790,91
fdaa,8791,92
ffec,8792,93
fhag,8792,93
ffgg,8798,99
fchd,8799,100
fhhb,8803,4
fabc,8806,7
fbea,8827,28
fjga,8831,32
fcbd,8834,35
fbef,8842,43
fjgf,8845,46
fgfh,8866,67
fhei,8872,73
ffgj,8874,75
fedi,8878,79
ffee,8883,84
fjhh,8899,100
fiac,8906,7
fcbf,8916,17
fhfa,8920,21
fjai,8933,34
fadf,8945,46
fcde,8967,68
ffid,8970,71
fajd,8980,81
ffdh,8989,90
fdfe,8992,93
fjhb,9002,3
ffga,9008,9
fhib,9008,9
fbba,9011,12
ffhb,9050,51
fbha,9070,71
fgeh,9138,39
fccj,9139,40
feaj,9147,48
fjhe,9148,49
ffjj,9156,57
faaf,9163,64
fbdi,9196,97
fchh,9197,98
fagf,9202,3
fddj,9207,8
fdhc,9208,9
fcgc,9221,22
ficf,9238,39
fijj,9245,46
ffdf,9248,49
fjij,9269,70
fghh,9272,73
fddb,9283,84
ffge,9284,85
fjda,9286,87
fgjb,9290,91
fibf,9335,36
feeg,9337,38
fijg,9360,61
ffef,9378,79
fbcc,9386,87
faig,9392,93
fbcb,9392,93
fbai,9403,4
feaa,9403,4
fehh,9419,20
fcgi,9434,35
fbfi,9444,45
fiia,9456,57
fehb,9460,61
fejg,9472,73
fcab,9486,87
fjec,9499,100
fagd,9502,3
ffbf,9516,17
fjbc,9533,34
fdec,9535,36
fbgj,9540,41
fjfa,9542,43
ffac,9551,52
fgfb,9561,62
fhhh,9567,68
fgad,9568,69
fcag,9574,75
fbeh,9578,79
fibi,9578,79
fgdc,9585,86
faja,9588,89
feeb,9594,95
fjfd,9594,95
fbbc,9602,3
fjbf,9605,6
figc,9612,13
fbcj,9617,18
fgca,9630,31
fjgc,9646,47
ffib,9651,52
fjei,9653,54
fcjc,9654,55
fiij,9665,66
feah,9689,90
fdae,9693,94
fhhj,9710,11
fjdf,9711,12
facc,9746,47
fejf,9749,50
fgbh,9749,50
fjeg,9751,52
fhea,9762,63
ffia,9770,71
fccb,9776,77
fied,9800,1
fbbi,9803,4
fade,9810,11
fbfd,9824,25
fgih,9825,26
facf,9860,61
fbcd,9860,61
figi,9885,86
ffbi,9921,22
fgei,9931,32
fidj,9974,75
fefa,9975,76
gfbf,10,11
gcbi,22,23
ggcd,26,27
gghb,44,45
ggjj,48,49
gjea,54,55
ghib,68,69
gbhj,86,87
giee,89,90
ghac,92,93
gbha,98,99
gidb,101,2
ghee,113,14
gebi,152,53
ghdg,153,54
gbci,156,57
gabh,174,75
gcdg,181,82
gcgi,195,96
gjjc,195,96
gfaj,196,97
gdgf,198,99
gjbf,246,47
gjcd,256,57
ghgi,264,65
gaja,275,76
ghdh,279,80
giic,282,83
gfid,316,17
gbjg,332,33
gdfh,334,35
gidd,341,42
gjji,341,42
gfib,357,58
gfai,363,64
gjdg,365,66
gicg,366,67
gcid,376,77
gfdh,407,8
gdfi,426,27
ggfi,431,32
gcie,432,33
gedi,435,36
gfdb,448,49
gbhb,456,57
gabj,457,58
gbbh,458,59
geii,476,77
gejd,504,5
ghci,516,17
gcig,534,35
gaii,546,47
gaba,551,52
gbcd,556,57
gaag,578,79
gidc,602,3
gfea,603,4
gcdd,606,7
ggda,607,8
gbig,615,16
gcjf,616,17
gicd,616,17
ggib,617,18
giaj,621,22
gdac,622,23
gfjg,641,42
gefc,656,57
gfcb,664,65
ggja,672,73
ggej,679,80
gibc,690,91
gbbd,718,19
ghig,727,28
gfga,735,36
gibi,742,43
gbab,747,48
gjfh,758,59
gfje,767,68
gbjf,771,72
gdda,779,80
gjdb,782,83
gfdj,783,84
geig,789,90
gaae,808,9
gefi,809,10
gdei,814,15
gijj,814,15
gigb,824,25
gbce,875,76
gcei,879,80
ghcc,920,21
gdch,924,25
gjia,935,36
gcfd,945,46
gcia,951,52
geef,958,59
gjcb,965,66
ghcd,975,76
gfih,978,79
ghdj,979,80
gbfe,981,82
gcaa,985,86
gcbg,1006,7
ggde,1019,20
gbfi,1027,28
gicc,1053,54
ggch,1058,59
gdgg,1087,88
gibe,1096,97
gigj,1109,10
gbhd,1118,19
ghfa,1133,34
giib,1137,38
gcgf,1139,40
gaha,1161,62
gjbj,1167,68
gief,1179,80
gjeh,1189,90
ghjc,1199,100
gbfg,1220,21
ggeh,1239,40
gcgj,1254,55
geja,1254,55
gdce,1264,65
gcgh,1266,67
gjdf,1269,70
giga,1277,78
gidj,1297,98
gfic,1309,10
gbah,1329,30
gjdj,1332,33
gddj,1337,38
ggcc,1342,43
gfag,1360,61
gbfj,1376,77
gihb,1388,89
gffb,1395,96
ghhb,1411,12
giaa,1413,14
gbed,1415,16
gfij,1426,27
gabg,1453,54
ghbc,1485,86
geia,1499,100
ggbg,1500,1
ggbe,1518,19
gfda,1526,27
gach,1564,65
gfgj,1577,78
ghih,1578,79
gjad,1594,95
gfba,1597,98
gjhc,1597,98
ghbi,1614,15
gacd,1617,18
gbae,1623,24
gecj,1629,30
gced,1631,32
ggfb,1633,34
gbij,1643,44
gghj,1649,50
gdge,1663,64
geac,1665,66
giag,1686,87
gbag,1697,98
gfge,1707,8
gaei,1708,9
gjab,1739,40
gaeb,1745,46
gfhf,1776,77
gccj,1777,78
giab,1783,84
gage,1789,90
gdjb,1824,25
ggea,1831,32
ggjg,1835,36
giha,1838,39
gace,1842,43
gbgj,1842,43
gijc,1843,44
gefj,1854,55
gejg,1855,56
gffe,1855,56
gjgg,1858,59
gihe,1860,61
gggi,1861,62
gfbb,1862,63
gbhe,1872,73
gcji,1883,84
gcgg,1886,87
ghgj,1893,94
gaej,1896,97
gggc,1896,97
geic,1902,3
ggig,1919,20
gihd,1921,22
gjjh,1930,31
gdae,1938,39
ggbi,1940,41
